3873	1.4	-999
3874	1.4	-999
3875	1.4	-999
3876	1.4	-999
3877	1.4	-999
3878	1.4	-999
3879	1.4	-999
3880	1.4	-999
3881	1.4	-999
3882	1.4	-999
3883	1.4	-999
3884	1.4	-999
3885	1.4	-999
3886	1.4	-999
3887	1.4	-999
3888	1.4	-999
3889	1.4	-999
3890	1.4	-999
3891	1.4	-999
3892	1.4	-999
3893	1.4	-999
3894	1.4	-999
3895	1.4	-999
3896	1.4	-999
3897	1.4	-999
3898	1.4	-999
3899	1.4	-999
3900	1.4	-999
3901	1.4	-999
3902	1.4	-999
3903	1.4	-999
3904	1.4	-999
3905	1.4	-999
3906	1.4	-999
3907	1.4	-999
3908	1.4	-999
3909	1.4	-999
3910	1.4	-999
3911	1.4	-999
3912	1.4	-999
3913	1.4	-999
3914	1.4	-999
3915	1.4	-999
3916	1.4	-999
3917	1.4	-999
3918	1.4	-999
3919	1.4	-999
3920	1.4	-999
3921	1.4	-999
3922	1.4	-999
3923	1.4	-999
3924	1.4	-999
3925	1.4	-999
3926	1.4	-999
3927	1.4	-999
3928	1.4	-999
3929	1.4	-999
3930	1.4	-999
3931	1.4	-999
3932	1.4	-999
3933	1.4	-999
3934	1.4	-999
3935	1.4	-999
3936	1.4	-999
3937	1.4	-999
3938	1.4	-999
3939	1.4	-999
3940	1.4	-999
3941	1.4	-999
3942	1.4	-999
3943	1.4	-999
3944	1.4	-999
3945	1.4	-999
3946	1.4	-999
3947	1.4	-999
3948	1.4	-999
3949	1.4	-999
3950	1.4	-999
3951	1.4	-999
3952	1.4	-999
3953	1.4	-999
3954	1.4	-999
3955	1.4	-999
3956	1.4	-999
3957	1.4	-999
3958	1.4	-999
3959	1.4	-999
3960	1.4	-999
3961	1.4	-999
3962	1.4	-999
3963	1.4	-999
3964	1.4	-999
3965	1.4	-999
3966	1.4	-999
3967	1.4	-999
3968	1.4	-999
3969	1.4	-999
3970	1.4	-999
3971	1.4	-999
3972	1.4	-999
