176	0
177	0.05
178	0.1
179	0.15
180	0.2
181	0.25
182	0.3
183	0.35
184	0.4
185	0.45
186	0.5
187	0.55
188	0.6
189	0.65
190	0.7
191	0.75
192	0.8
193	0.85
194	0.9
195	0.95
196	1.0
197	1.05
198	1.1
199	1.15
200	1.2
201	1.25
202	1.3
203	1.35
204	1.4
205	1.45
206	1.5
207	1.55
208	1.6
209	1.65
210	1.7
211	1.75
212	1.8
213	1.85
214	1.9
215	1.95
216	2.0
217	2.05
