4040	1.4	-999
4041	1.4	-999
4042	1.4	-999
4043	1.4	-999
4044	1.4	-999
4045	1.4	-999
4046	1.4	-999
4047	1.4	-999
4048	1.4	-999
4049	1.4	-999
4050	1.4	-999
4051	1.4	-999
4052	1.4	-999
4053	1.4	-999
4054	1.4	-999
4055	1.4	-999
4056	1.4	-999
4057	1.4	-999
4058	1.4	-999
4059	1.4	-999
4060	1.4	-999
4061	1.4	-999
4062	1.4	-999
4063	1.4	-999
4064	1.4	-999
4065	1.4	-999
4066	1.4	-999
4067	1.4	-999
4068	1.4	-999
4069	1.4	-999
4070	1.4	-999
4071	1.4	-999
4072	1.4	-999
4073	1.4	-999
4074	1.4	-999
4075	1.4	-999
4076	1.4	-999
4077	1.4	-999
4078	1.4	-999
4079	1.4	-999
4080	1.4	-999
4081	1.4	-999
4082	1.4	-999
4083	1.4	-999
4084	1.4	-999
4085	1.4	-999
4086	1.4	-999
4087	1.4	-999
4088	1.4	-999
4089	1.4	-999
4090	1.4	-999
4091	1.4	-999
4092	1.4	-999
4093	1.4	-999
4094	1.4	-999
4095	1.4	-999
4096	1.4	-999
4097	1.4	-999
4098	1.4	-999
4099	1.4	-999
4100	1.4	-999
4101	1.4	-999
4102	1.4	-999
4103	1.4	-999
4104	1.4	-999
4105	1.4	-999
4106	1.4	-999
4107	1.4	-999
4108	1.4	-999
4109	1.4	-999
4110	1.4	-999
4111	1.4	-999
4112	1.4	-999
4113	1.4	-999
4114	1.4	-999
4115	1.4	-999
4116	1.4	-999
4117	1.4	-999
4118	1.4	-999
4119	1.4	-999
4120	1.4	-999
4121	1.4	-999
4122	1.4	-999
4123	1.4	-999
4124	1.4	-999
4125	1.4	-999
4126	1.4	-999
4127	1.4	-999
4128	1.4	-999
4129	1.4	-999
4130	1.4	-999
4131	1.4	-999
4132	1.4	-999
4133	1.4	-999
4134	1.4	-999
4135	1.4	-999
4136	1.4	-999
4137	1.4	-999
4138	1.4	-999
4139	1.4	-999
4140	1.4	-999
4141	1.4	-999
4142	1.4	-999
4143	1.4	-999
4144	1.4	-999
