5727	1.7	26.2
5728	1.7	26.2
5729	1.7	26.2
5730	1.7	26.2
5731	1.7	26.2
5732	1.7	26.3
5733	1.7	26.2
5734	1.7	26.3
5735	1.7	26.3
5736	1.7	26.3
5737	1.7	26.3
5738	1.7	26.3
5739	1.7	26.3
5740	1.7	26.3
5741	1.7	26.3
5742	1.7	26.3
5743	1.7	26.3
5744	1.7	26.3
5745	1.7	26.3
5746	1.7	26.3
5747	1.7	26.3
5748	1.7	26.3
5749	1.7	26.3
5750	1.7	26.3
5751	1.7	26.3
5752	1.7	26.3
5753	1.7	26.3
5754	1.7	26.3
5755	1.7	26.3
5756	1.7	26.3
5757	1.7	26.3
5758	1.7	26.3
5759	1.7	26.3
5760	1.7	26.3
5761	1.7	26.3
5762	1.7	26.3
5763	1.7	26.3
5764	1.7	26.3
5765	1.7	26.3
5766	1.7	26.3
5767	1.7	26.3
5768	1.7	26.3
5769	1.7	26.3
5770	1.7	26.3
5771	1.7	26.3
5772	1.7	26.3
5773	1.7	26.3
5774	1.7	26.3
5775	1.7	26.3
5776	1.7	26.3
5777	1.7	26.3
5778	1.7	26.3
5779	1.7	26.3
5780	1.7	26.3
5781	1.7	26.3
5782	1.7	26.3
5783	1.7	26.3
5784	1.7	26.3
5785	1.7	26.3
5786	1.7	26.3
5787	1.7	26.4
5788	1.7	26.3
5789	1.7	26.3
5790	1.7	26.3
5791	1.7	26.3
5792	1.7	26.3
5793	1.7	26.3
5794	1.7	26.3
5795	1.7	26.3
5796	1.7	26.4
5797	1.7	26.4
5798	1.7	26.3
5799	1.7	26.3
5800	1.7	26.4
5801	1.7	26.3
5802	1.7	26.3
5803	1.7	26.3
5804	1.7	26.3
5805	1.7	26.3
5806	1.7	26.4
5807	1.7	26.3
5808	1.7	26.4
5809	1.7	26.3
5810	1.7	26.4
5811	1.7	26.4
5812	1.7	26.4
5813	1.7	26.4
5814	1.7	26.4
5815	1.7	26.4
5816	1.7	26.4
5817	1.7	26.4
5818	1.7	26.4
5819	1.7	26.4
5820	1.7	26.4
5821	1.7	26.4
5822	1.7	26.4
5823	1.7	26.4
5824	1.7	26.4
5825	1.7	26.4
5826	1.7	26.4
5827	1.7	26.3
5828	1.7	26.4
5829	1.7	26.4
5830	1.7	26.4
5831	1.7	26.4
5832	1.7	26.4
5833	1.7	26.4
5834	1.7	26.4
5835	1.7	26.4
5836	1.7	26.4
5837	1.7	26.4
5838	1.7	26.4
5839	1.7	26.4
5840	1.7	26.4
5841	1.7	26.4
5842	1.7	26.4
5843	1.7	26.4
5844	1.7	26.4
5845	1.7	26.4
5846	1.7	26.4
5847	1.7	26.4
5848	1.7	26.4
5849	1.7	26.4
5850	1.7	26.4
