4270	1.4	-999
4271	1.4	-999
4272	1.4	-999
4273	1.4	-999
4274	1.4	-999
4275	1.4	-999
4276	1.4	-999
4277	1.4	-999
4278	1.4	-999
4279	1.4	-999
4280	1.4	-999
4281	1.4	-999
4282	1.4	-999
4283	1.4	-999
4284	1.4	-999
4285	1.4	-999
4286	1.4	-999
4287	1.4	-999
4288	1.4	-999
4289	1.4	-999
4290	1.4	-999
4291	1.4	-999
4292	1.4	-999
4293	1.4	-999
4294	1.4	-999
4295	1.4	-999
4296	1.4	-999
4297	1.4	-999
4298	1.4	-999
4299	1.4	-999
4300	1.4	-999
4301	1.4	-999
4302	1.4	-999
4303	1.4	-999
4304	1.4	-999
4305	1.4	-999
4306	1.4	-999
4307	1.4	-999
4308	1.4	-999
4309	1.4	-999
4310	1.4	-999
4311	1.4	-999
4312	1.4	-999
4313	1.4	-999
4314	1.4	-999
4315	1.4	-999
4316	1.4	-999
4317	1.4	-999
4318	1.4	-999
4319	1.4	-999
4320	1.4	-999
4321	1.4	-999
4322	1.4	-999
4323	1.4	-999
4324	1.4	-999
4325	1.4	-999
4326	1.4	-999
4327	1.4	-999
4328	1.4	-999
4329	1.4	-999
4330	1.4	-999
4331	1.4	-999
4332	1.4	-999
4333	1.4	-999
4334	1.4	-999
4335	1.4	-999
4336	1.4	-999
4337	1.4	-999
4338	1.4	-999
4339	1.4	-999
4340	1.4	-999
4341	1.4	-999
4342	1.4	-999
4343	1.4	-999
4344	1.4	-999
4345	1.4	-999
4346	1.4	-999
4347	1.4	-999
4348	1.4	-999
4349	1.4	-999
4350	1.4	-999
4351	1.4	-999
4352	1.4	-999
4353	1.4	-999
4354	1.4	-999
4355	1.4	-999
4356	1.4	-999
4357	1.4	-999
4358	1.4	-999
4359	1.4	-999
4360	1.4	-999
4361	1.4	-999
4362	1.4	-999
4363	1.4	-999
4364	1.4	-999
4365	1.4	-999
4366	1.4	-999
4367	1.4	-999
4368	1.4	-999
4369	1.4	-999
4370	1.4	-999
4371	1.4	-999
4372	1.4	-999
4373	1.4	-999
4374	1.4	-999
4375	1.4	-999
4376	1.4	-999
4377	1.4	-999
4378	1.4	-999
4379	1.4	-999
4380	1.4	-999
4381	1.4	-999
4382	1.4	-999
4383	1.4	-999
4384	1.4	-999
4385	1.4	-999
4386	1.4	-999
4387	1.4	-999
4388	1.4	-999
4389	1.4	-999
4390	1.4	-999
4391	1.4	-999
4392	1.4	-999
4393	1.4	-999
4394	1.4	-999
4395	1.4	-999
4396	1.4	-999
4397	1.4	-999
4398	1.4	-999
4399	1.4	-999
4400	1.4	-999
4401	1.4	-999
4402	1.4	-999
4403	1.4	-999
4404	1.4	-999
4405	1.4	-999
4406	1.4	-999
4407	1.4	-999
4408	1.4	-999
4409	1.4	-999
4410	1.4	-999
4411	1.4	-999
4412	1.4	-999
4413	1.4	-999
4414	1.4	-999
4415	1.4	-999
4416	1.4	-999
4417	1.4	-999
4418	1.4	-999
4419	1.4	-999
4420	1.4	-999
4421	1.4	-999
4422	1.4	-999
4423	1.4	-999
4424	1.4	-999
4425	1.4	-999
4426	1.4	-999
4427	1.4	-999
4428	1.4	-999
4429	1.4	-999
4430	1.4	-999
4431	1.4	-999
4432	1.4	-999
4433	1.4	-999
4434	1.4	-999
4435	1.4	-999
4436	1.4	-999
4437	1.4	-999
4438	1.4	-999
4439	1.4	-999
4440	1.4	-999
4441	1.4	-999
4442	1.4	-999
4443	1.4	-999
4444	1.4	-999
4445	1.4	-999
4446	1.4	-999
4447	1.4	-999
4448	1.4	-999
4449	1.4	-999
4450	1.4	-999
4451	1.4	-999
4452	1.4	-999
4453	1.4	-999
4454	1.4	-999
4455	1.4	-999
4456	1.4	-999
4457	1.4	-999
4458	1.4	-999
4459	1.4	-999
4460	1.4	-999
4461	1.4	-999
4462	1.4	-999
4463	1.4	-999
4464	1.4	-999
4465	1.4	-999
4466	1.4	-999
4467	1.4	-999
4468	1.4	-999
4469	1.4	-999
4470	1.4	-999
4471	1.4	-999
4472	1.4	-999
4473	1.4	-999
4474	1.4	-999
4475	1.4	-999
4476	1.4	-999
4477	1.4	-999
4478	1.4	-999
4479	1.4	-999
4480	1.4	-999
4481	1.4	-999
4482	1.4	-999
4483	1.4	-999
4484	1.4	-999
4485	1.4	-999
4486	1.4	-999
4487	1.4	-999
4488	1.4	-999
4489	1.4	-999
4490	1.4	-999
4491	1.4	-999
4492	1.4	-999
4493	1.4	-999
4494	1.4	-999
4495	1.4	-999
4496	1.4	-999
4497	1.4	-999
4498	1.4	-999
4499	1.4	-999
4500	1.4	-999
4501	1.4	-999
4502	1.4	-999
4503	1.4	-999
4504	1.4	-999
4505	1.4	-999
4506	1.4	-999
4507	1.4	-999
4508	1.4	-999
4509	1.4	-999
4510	1.4	-999
4511	1.4	-999
4512	1.4	-999
4513	1.4	-999
4514	1.4	-999
4515	1.4	-999
4516	1.4	-999
4517	1.4	-999
4518	1.4	-999
4519	1.4	-999
4520	1.4	-999
4521	1.4	-999
4522	1.4	-999
4523	1.4	-999
4524	1.4	-999
4525	1.4	-999
4526	1.4	-999
4527	1.4	-999
4528	1.4	-999
4529	1.4	-999
4530	1.4	-999
4531	1.4	-999
4532	1.4	-999
4533	1.4	-999
4534	1.4	-999
4535	1.4	-999
4536	1.4	-999
4537	1.4	-999
4538	1.4	-999
4539	1.4	-999
4540	1.4	-999
4541	1.4	-999
4542	1.4	-999
4543	1.4	-999
4544	1.4	-999
4545	1.4	-999
4546	1.4	-999
4547	1.4	-999
4548	1.4	-999
4549	1.4	-999
4550	1.4	-999
4551	1.4	-999
4552	1.4	-999
4553	1.4	-999
4554	1.4	-999
4555	1.4	-999
4556	1.4	-999
4557	1.4	-999
4558	1.4	-999
4559	1.4	-999
4560	1.4	-999
4561	1.4	-999
4562	1.4	-999
4563	1.4	-999
4564	1.4	-999
4565	1.4	-999
4566	1.4	-999
4567	1.4	-999
4568	1.4	-999
4569	1.4	-999
4570	1.4	-999
4571	1.4	-999
4572	1.4	-999
4573	1.4	-999
4574	1.4	-999
4575	1.4	-999
4576	1.4	-999
4577	1.4	-999
4578	1.4	-999
4579	1.4	-999
4580	1.4	-999
4581	1.4	-999
4582	1.4	-999
4583	1.4	-999
4584	1.4	-999
4585	1.4	-999
4586	1.4	-999
4587	1.4	-999
4588	1.4	-999
4589	1.4	-999
4590	1.4	-999
4591	1.4	-999
4592	1.4	-999
4593	1.4	-999
4594	1.4	-999
4595	1.4	-999
4596	1.4	-999
4597	1.4	-999
4598	1.4	-999
4599	1.4	-999
4600	1.4	-999
4601	1.4	-999
4602	1.4	-999
4603	1.4	-999
4604	1.4	-999
4605	1.4	-999
4606	1.4	-999
4607	1.4	-999
4608	1.4	-999
4609	1.4	-999
4610	1.4	-999
4611	1.4	-999
4612	1.4	-999
4613	1.4	-999
4614	1.4	-999
4615	1.4	-999
4616	1.4	-999
4617	1.4	-999
4618	1.4	-999
4619	1.4	-999
4620	1.4	-999
4621	1.4	-999
4622	1.4	-999
4623	1.4	-999
4624	1.4	-999
4625	1.4	-999
4626	1.4	-999
4627	1.4	-999
4628	1.4	-999
4629	1.4	-999
4630	1.4	-999
4631	1.4	-999
4632	1.4	-999
4633	1.4	-999
4634	1.4	-999
4635	1.4	-999
4636	1.4	-999
4637	1.4	-999
4638	1.4	-999
4639	1.4	-999
4640	1.4	-999
4641	1.4	-999
4642	1.4	-999
4643	1.4	-999
4644	1.4	-999
