134	0
135	0.05
136	0.1
137	0.15
138	0.2
139	0.25
140	0.3
141	0.35
142	0.4
143	0.45
144	0.5
145	0.55
146	0.6
147	0.65
148	0.7
149	0.75
150	0.8
151	0.85
152	0.9
153	0.95
154	1.0
155	1.05
156	1.1
157	1.15
158	1.2
159	1.25
160	1.3
161	1.35
162	1.4
163	1.45
164	1.5
165	1.55
166	1.6
167	1.65
168	1.7
169	1.75
170	1.8
171	1.85
172	1.9
173	1.95
