218	0
219	0.05
220	0.1
221	0.15
222	0.2
223	0.25
224	0.3
225	0.35
226	0.4
227	0.45
228	0.5
229	0.55
230	0.6
231	0.65
232	0.7
233	0.75
234	0.8
235	0.85
236	0.9
237	0.95
238	1.0
239	1.05
240	1.1
241	1.15
242	1.2
243	1.25
244	1.3
245	1.35
246	1.4
247	1.45
248	1.5
249	1.55
250	1.6
251	1.65
252	1.7
253	1.75
254	1.8
255	1.85
256	1.9
257	1.95
258	2.0
259	2.05
