1999	1.4	30.7
2000	1.4	30.9
2001	1.4	31.1
2002	1.4	31.1
2003	1.4	31.2
2004	1.4	31.3
2005	1.4	31.3
2006	1.4	31.4
2007	1.4	31.4
2008	1.4	31.4
2009	1.4	31.5
2010	1.4	31.5
2011	1.4	31.5
2012	1.4	31.6
2013	1.4	31.6
2014	1.4	31.6
2015	1.4	31.7
2016	1.4	31.7
2017	1.4	31.7
2018	1.4	31.7
2019	1.4	31.7
2020	1.4	31.7
2021	1.4	31.8
2022	1.4	31.8
2023	1.4	31.8
2024	1.4	31.8
2025	1.4	31.8
2026	1.4	31.8
2027	1.4	31.8
2028	1.4	31.9
2029	1.4	31.9
2030	1.4	31.9
2031	1.4	31.9
2032	1.4	31.9
2033	1.4	31.9
2034	1.4	31.9
2035	1.4	31.9
2036	1.4	32.0
2037	1.4	32.0
2038	1.4	31.9
2039	1.4	32.0
2040	1.4	32.0
2041	1.4	32.0
2042	1.4	32.0
2043	1.4	32.0
2044	1.4	32.0
2045	1.4	32.0
2046	1.4	32.0
2047	1.4	32.0
2048	1.4	32.0
2049	1.4	32.0
2050	1.4	32.0
2051	1.4	32.1
2052	1.4	32.0
2053	1.4	32.1
2054	1.4	32.1
2055	1.4	32.1
2056	1.4	32.1
2057	1.4	32.1
2058	1.4	32.1
2059	1.4	32.1
2060	1.4	32.1
2061	1.4	32.1
2062	1.4	32.1
2063	1.4	32.1
2064	1.4	32.1
2065	1.4	32.1
2066	1.4	32.1
2067	1.4	32.1
2068	1.4	32.1
2069	1.4	32.1
2070	1.4	32.1
2071	1.4	32.1
2072	1.4	32.1
2073	1.4	32.2
2074	1.4	32.1
2075	1.4	32.2
2076	1.4	32.2
2077	1.4	32.2
2078	1.4	32.2
2079	1.4	32.2
2080	1.4	32.2
2081	1.4	32.2
2082	1.4	32.2
2083	1.4	32.2
2084	1.4	32.2
2085	1.4	32.2
2086	1.4	32.2
2087	1.4	32.2
2088	1.4	32.2
2089	1.4	32.2
2090	1.4	32.2
2091	1.4	32.2
2092	1.4	32.2
2093	1.4	32.2
2094	1.4	32.2
2095	1.4	32.2
2096	1.4	32.2
2097	1.4	32.2
2098	1.4	32.2
2099	1.4	32.2
2100	1.4	32.2
2101	1.4	32.2
2102	1.4	32.2
2103	1.4	32.2
2104	1.4	32.2
2105	1.4	32.2
2106	1.4	32.2
2107	1.4	32.2
2108	1.4	32.2
2109	1.4	32.2
2110	1.4	32.3
2111	1.4	32.3
2112	1.4	32.2
2113	1.4	32.2
2114	1.4	32.3
2115	1.4	32.3
