260	0
261	0.05
262	0.1
263	0.15
264	0.2
265	0.25
266	0.3
267	0.35
268	0.4
269	0.45
270	0.5
271	0.55
272	0.6
273	0.65
274	0.7
275	0.75
276	0.8
277	0.85
278	0.9
279	0.95
280	1.0
281	1.05
282	1.1
283	1.15
284	1.2
285	1.25
286	1.3
287	1.35
288	1.4
289	1.45
290	1.5
291	1.55
292	1.6
293	1.65
294	1.7
295	1.75
296	1.8
297	1.85
298	1.9
299	1.95
300	2.0
301	2.05
